10.0000004545455	91
10.0100013636364	82
10.0200022727273	75
10.0300031818182	91
10.0400040909091	89
10.050005	84
10.0600059090909	98
10.0700068181818	99
10.0800077272727	75
10.0900086363636	94
10.1000095454545	87
10.1100104545455	73
10.1200113636364	95
10.1300122727273	81
10.1400131818182	96
10.1500140909091	93
10.160015	79
10.1700159090909	85
10.1800168181818	82
10.1900177272727	80
10.2000186363636	87
10.2100195454545	73
10.2200204545455	77
10.2300213636364	88
10.2400222727273	80
10.2500231818182	84
10.2600240909091	65
10.270025	79
10.2800259090909	70
10.2900268181818	80
10.3000277272727	78
10.3100286363636	65
10.3200295454545	72
10.3300304545455	72
10.3400313636364	71
10.3500322727273	73
10.3600331818182	78
10.3700340909091	80
10.380035	90
10.3900359090909	74
10.4000368181818	68
10.4100377272727	73
10.4200386363636	84
10.4300395454545	84
10.4400404545455	67
10.4500413636364	70
10.4600422727273	78
10.4700431818182	95
10.4800440909091	85
10.490045	87
10.5000459090909	70
10.5100468181818	68
10.5200477272727	74
10.5300486363636	69
10.5400495454545	100
10.5500504545455	86
10.5600513636364	80
10.5700522727273	92
10.5800531818182	71
10.5900540909091	74
10.600055	81
10.6100559090909	77
10.6200568181818	82
10.6300577272727	82
10.6400586363636	98
10.6500595454545	88
10.6600604545455	88
10.6700613636364	73
10.6800622727273	74
10.6900631818182	89
10.7000640909091	73
10.710065	81
10.7200659090909	68
10.7300668181818	90
10.7400677272727	82
10.7500686363636	79
10.7600695454545	81
10.7700704545455	66
10.7800713636364	66
10.7900722727273	81
10.8000731818182	68
10.8100740909091	70
10.820075	88
10.8300759090909	81
10.8400768181818	83
10.8500777272727	86
10.8600786363636	79
10.8700795454545	77
10.8800804545455	72
10.8900813636364	81
10.9000822727273	87
10.9100831818182	84
10.9200840909091	83
10.930085	66
10.9400859090909	77
10.9500868181818	72
10.9600877272727	92
10.9700886363636	75
10.9800895454545	59
10.9900904545455	78
11.0000913636364	83
11.0100922727273	69
11.0200931818182	74
11.0300940909091	83
11.040095	69
11.0500959090909	69
11.0600968181818	75
11.0700977272727	78
11.0800986363636	70
11.0900995454545	85
11.1001004545455	70
11.1101013636364	69
11.1201022727273	86
11.1301031818182	55
11.1401040909091	74
11.150105	79
11.1601059090909	71
11.1701068181818	80
11.1801077272727	86
11.1901086363636	71
11.2001095454545	90
11.2101104545455	77
11.2201113636364	81
11.2301122727273	77
11.2401131818182	59
11.2501140909091	87
11.260115	88
11.2701159090909	78
11.2801168181818	63
11.2901177272727	85
11.3001186363636	70
11.3101195454545	73
11.3201204545455	65
11.3301213636364	71
11.3401222727273	77
11.3501231818182	73
11.3601240909091	59
11.370125	71
11.3801259090909	86
11.3901268181818	77
11.4001277272727	62
11.4101286363636	64
11.4201295454545	77
11.4301304545455	79
11.4401313636364	72
11.4501322727273	59
11.4601331818182	75
11.4701340909091	73
11.480135	75
11.4901359090909	74
11.5001368181818	63
11.5101377272727	72
11.5201386363636	77
11.5301395454545	81
11.5401404545455	81
11.5501413636364	69
11.5601422727273	70
11.5701431818182	65
11.5801440909091	86
11.590145	84
11.6001459090909	50
11.6101468181818	64
11.6201477272727	63
11.6301486363636	83
11.6401495454545	66
11.6501504545455	83
11.6601513636364	80
11.6701522727273	82
11.6801531818182	57
11.6901540909091	52
11.700155	70
11.7101559090909	73
11.7201568181818	74
11.7301577272727	78
11.7401586363636	80
11.7501595454545	61
11.7601604545455	70
11.7701613636364	69
11.7801622727273	82
11.7901631818182	73
11.8001640909091	75
11.810165	66
11.8201659090909	68
11.8301668181818	76
11.8401677272727	69
11.8501686363636	65
11.8601695454545	82
11.8701704545455	51
11.8801713636364	61
11.8901722727273	64
11.9001731818182	64
11.9101740909091	89
11.920175	66
11.9301759090909	67
11.9401768181818	64
11.9501777272727	75
11.9601786363636	88
11.9701795454545	69
11.9801804545455	65
11.9901813636364	52
12.0001822727273	72
12.0101831818182	72
12.0201840909091	84
12.030185	59
12.0401859090909	72
12.0501868181818	96
12.0601877272727	69
12.0701886363636	66
12.0801895454545	64
12.0901904545455	55
12.1001913636364	77
12.1101922727273	76
12.1201931818182	68
12.1301940909091	56
12.140195	62
12.1501959090909	59
12.1601968181818	63
12.1701977272727	52
12.1801986363636	72
12.1901995454545	60
12.2002004545455	63
12.2102013636364	83
12.2202022727273	73
12.2302031818182	72
12.2402040909091	76
12.250205	71
12.2602059090909	63
12.2702068181818	64
12.2802077272727	68
12.2902086363636	73
12.3002095454545	57
12.3102104545455	74
12.3202113636364	70
12.3302122727273	48
12.3402131818182	59
12.3502140909091	76
12.360215	57
12.3702159090909	78
12.3802168181818	77
12.3902177272727	63
12.4002186363636	69
12.4102195454545	69
12.4202204545455	63
12.4302213636364	73
12.4402222727273	53
12.4502231818182	55
12.4602240909091	58
12.470225	68
12.4802259090909	60
12.4902268181818	69
12.5002277272727	46
12.5102286363636	70
12.5202295454545	63
12.5302304545455	66
12.5402313636364	86
12.5502322727273	63
12.5602331818182	44
12.5702340909091	63
12.580235	61
12.5902359090909	60
12.6002368181818	68
